name,reference product,location,unit,outcome,previous_confidence,candidate_confidence,candidate_deprecated,candidate_geographic_proxy,evidence,previous_target,candidate_target,candidate_method,candidate_reasoning,lineage_kind,lineage_scope,lineage_file,lineage_source,lineage_comment,lineage_fit,lineage_confidence,lineage_flags,followup_outcome,followup_reason,final_confidence,screening_flags
"wood preservation, dipping/immersion, water-based preservative, outdoor use, no ground contact","wood preservation, dipping/immersion method, water-based, outdoor use, no ground contact",RoW,kilogram,review_pair,0.182492,1,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""Wood preservative, inorganic salt, containing Cr, at plant"", ""reference product"": ""Wood preservative, inorganic salt, containing Cr, at plant"", ""unit"": ""kilogram""}","{""location"": ""RER"", ""name"": ""Residual wood, dry, from plywood production, for outdoor use, measured as dry mass, at plant"", ""reference product"": ""Residual wood, dry, from plywood production, for outdoor use, measured as dry mass, at plant"", ""unit"": ""kilogram""}",review,[Manual] Reviewed by hand (Karin).,recorded_decision,inherited_location,mapping_decisions.json,"{""location"": ""RER"", ""name"": ""wood preservation, dipping/immersion, water-based preservative, outdoor use, no ground contact"", ""reference product"": ""wood preservation, dipping/immersion method, water-based, outdoor use, no ground contact"", ""unit"": ""kilogram""}",,,1.0,choice_inherited_without_exact_source_review,needs_material_and_process_scope,"Distinguish raw material, processed product and processing service, preserving composition, moisture and manufacturing boundary. Neither proxy is established as superior.",0.182492,geographic_proxy
"mercerizing, textile","mercerizing, textile",RoW,kilogram,review_pair,0.182927,1,True,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""GLO"", ""name"": ""Textile refinement, cotton"", ""reference product"": ""Textile refinement, cotton"", ""unit"": ""kilogram""}","{""location"": ""IN"", ""name"": ""xx Textile, jute, at plant"", ""reference product"": ""xx Textile, jute, at plant"", ""unit"": ""kilogram""}",review,[Manual] Reviewed by hand (Karin).,recorded_decision,inherited_location,mapping_decisions.json,"{""location"": ""IN"", ""name"": ""mercerizing, textile"", ""reference product"": ""mercerizing, textile"", ""unit"": ""kilogram""}",,good proxy,0.7,choice_inherited_without_exact_source_review; inherited_confidence_exceeds_origin,needs_material_and_process_scope,"Distinguish raw material, processed product and processing service, preserving composition, moisture and manufacturing boundary. Neither proxy is established as superior.",0.182927,geographic_proxy; deprecated_target
copper smelting facility construction,copper smelting facility,RoW,unit,review_pair,0.183333,1,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""GLO"", ""name"": ""Facility of data center"", ""reference product"": ""Facility of data center"", ""unit"": ""unit""}","{""location"": ""SE"", ""name"": ""Facilities anode refinery, secondary copper"", ""reference product"": ""Facilities anode refinery, secondary copper"", ""unit"": ""unit""}",review,[Manual] Reviewed by hand (Karin).,recorded_decision,inherited_location,mapping_decisions.json,"{""location"": ""SE"", ""name"": ""copper smelting facility construction"", ""reference product"": ""copper smelting facility"", ""unit"": ""unit""}",,,1.0,choice_inherited_without_exact_source_review,needs_material_grade_and_route,"Verify chemical species, grade/concentration, intermediate versus refined material and production route. Element-name overlap is insufficient evidence.",0.183333,geographic_proxy
"strawberry production, open field, macro tunnel",strawberry,RoW,kilogram,review_pair,0.18413,1,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Strawberries, organic, unheated plastic tunnel"", ""reference product"": ""Strawberries, organic, unheated plastic tunnel"", ""unit"": ""kilogram""}","{""location"": ""ES"", ""name"": ""Strawberries, conventional, unheated plastic tunnel"", ""reference product"": ""Strawberries, conventional, unheated plastic tunnel"", ""unit"": ""kilogram""}",review,[Manual] Reviewed by hand (Karin).,recorded_decision,inherited_location,mapping_decisions.json,"{""location"": ""ES"", ""name"": ""strawberry production, open field, macro tunnel"", ""reference product"": ""strawberry"", ""unit"": ""kilogram""}",,,1.0,choice_inherited_without_exact_source_review,needs_crop_and_farming_system,"Different crop species, seed/food/feed roles, irrigation or organic/IP systems require inventory evidence; generic crop similarity is insufficient.",0.18413,geographic_proxy
"strawberry production, open field, macro tunnel",strawberry,US,kilogram,review_pair,0.18413,1,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Strawberries, organic, unheated plastic tunnel"", ""reference product"": ""Strawberries, organic, unheated plastic tunnel"", ""unit"": ""kilogram""}","{""location"": ""ES"", ""name"": ""Strawberries, conventional, unheated plastic tunnel"", ""reference product"": ""Strawberries, conventional, unheated plastic tunnel"", ""unit"": ""kilogram""}",review,[Manual] Reviewed by hand (Karin).,recorded_decision,inherited_location,mapping_decisions.json,"{""location"": ""ES"", ""name"": ""strawberry production, open field, macro tunnel"", ""reference product"": ""strawberry"", ""unit"": ""kilogram""}",,,1.0,choice_inherited_without_exact_source_review,needs_crop_and_farming_system,"Different crop species, seed/food/feed roles, irrigation or organic/IP systems require inventory evidence; generic crop similarity is insufficient.",0.18413,geographic_proxy
"treatment of sewage sludge, 97% water, WWT-SLF, waste graphical paper, landfarming","sewage sludge, 97% water, WWT-SLF, waste graphical paper",RoW,kilogram,review_sludge_moisture,0.184975,1,False,True,Sludge water fractions differ; equal mass units do not establish a dry/wet-mass conversion.,"{""location"": ""CH"", ""name"": ""xx Disposal, refinery sludge, 89.5% water, to landfarming"", ""reference product"": ""xx Disposal, refinery sludge, 89.5% water, to landfarming"", ""unit"": ""kilogram""}","{""location"": ""CH"", ""name"": ""Disposal, sludge from pulp and paper production, 25% water, to sanitary landfill"", ""reference product"": ""Disposal, sludge from pulp and paper production, 25% water, to sanitary landfill"", ""unit"": ""kilogram""}",review,[Manual] Reviewed by hand (Karin).,script_rule,inherited_location,mapping_decisions.json,"{""location"": ""CH"", ""name"": ""treatment of sewage sludge, 97% water, WWT-SLF, waste graphical paper, landfarming"", ""reference product"": ""sewage sludge, 97% water, WWT-SLF, waste graphical paper"", ""unit"": ""kilogram""}","rule: waste disposal, material-aligned",good proxy,0.7,choice_inherited_without_exact_source_review; inherited_confidence_exceeds_origin,needs_moisture_and_composition,"Confirm wet/dry mass basis, water content, sludge composition and treatment route. A kilogram of differing-moisture sludge cannot be substituted one-for-one without evidence.",0.184975,geographic_proxy; waste_composition_and_mass_basis_unverified
brick production facility construction,brick production facility,CA-QC,unit,review_pair,0.18581,0.4,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Sanitary landfill facility"", ""reference product"": ""Sanitary landfill facility"", ""unit"": ""unit""}","{""location"": ""RER"", ""name"": ""Solder production plant"", ""reference product"": ""Solder production plant"", ""unit"": ""unit""}",review,[Manual] rough proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""CA-QC"", ""name"": ""brick production facility construction"", ""reference product"": ""brick production facility"", ""unit"": ""unit""}",,rough proxy,0.4,,needs_inventory_comparison,"Identity-level inspection finds no defensible superiority. Compare reference amount, composition, capacity and process boundary; neither retained nor candidate mapping is validated by this outcome.",0.18581,geographic_proxy
brick production facility construction,brick production facility,RoW,unit,review_pair,0.18581,0.4,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Sanitary landfill facility"", ""reference product"": ""Sanitary landfill facility"", ""unit"": ""unit""}","{""location"": ""RER"", ""name"": ""Solder production plant"", ""reference product"": ""Solder production plant"", ""unit"": ""unit""}",review,[Manual] rough proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""RoW"", ""name"": ""brick production facility construction"", ""reference product"": ""brick production facility"", ""unit"": ""unit""}",,rough proxy,0.4,,needs_inventory_comparison,"Identity-level inspection finds no defensible superiority. Compare reference amount, composition, capacity and process boundary; neither retained nor candidate mapping is validated by this outcome.",0.18581,geographic_proxy
"tissue paper production, virgin",tissue paper,GLO,kilogram,review_pair,0.186528,0.4,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""AKD sizer, in paper production, at plant"", ""reference product"": ""AKD sizer, in paper production, at plant"", ""unit"": ""kilogram""}","{""location"": ""CH"", ""name"": ""Paper, newsprint, at plant"", ""reference product"": ""Paper, newsprint, at plant"", ""unit"": ""kilogram""}",review,[Manual] rough proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""GLO"", ""name"": ""tissue paper production, virgin"", ""reference product"": ""tissue paper"", ""unit"": ""kilogram""}",,rough proxy,0.4,,needs_material_and_process_scope,"Distinguish raw material, processed product and processing service, preserving composition, moisture and manufacturing boundary. Neither proxy is established as superior.",0.186528,geographic_proxy
"operation, computer, laptop, 68% active work, electricity from renewable energy products","operation, computer, laptop, 68% active work, electricity from renewable energy products",CH,hour,review_pair,0.186667,1,False,False,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Use, laptop, low intensity per hour"", ""reference product"": ""Use, laptop, low intensity per hour"", ""unit"": ""hour""}","{""location"": ""CH"", ""name"": ""Use, laptop, medium intensity per hour"", ""reference product"": ""Use, laptop, medium intensity per hour"", ""unit"": ""hour""}",review,[Manual] Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""CH"", ""name"": ""operation, computer, laptop, 68% active work, electricity from renewable energy products"", ""reference product"": ""operation, computer, laptop, 68% active work, electricity from renewable energy products"", ""unit"": ""hour""}",,,1.0,,needs_operating_inventory,"Verify device class, duty cycle, electricity supply and hourly service boundary; the workbook label does not justify changing operating intensity.",0.186667,
"market group for diesel, low-sulfur","diesel, low-sulfur",GLO,kilogram,review_pair,0.187875,1,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Diesel, at refinery"", ""reference product"": ""Diesel, at refinery"", ""unit"": ""kilogram""}","{""location"": ""RER"", ""name"": ""Diesel, at regional storage"", ""reference product"": ""Diesel, at regional storage"", ""unit"": ""kilogram""}",curated,"[Curated] Romain's CSV, auto-reconciled.",auto_reconciled_curated,inherited_location,reconciled_curated_3.10.csv,"{""location"": ""RER"", ""name"": ""market group for diesel, low-sulfur"", ""reference product"": ""diesel, low-sulfur"", ""unit"": ""kilogram""}",,,1.0,choice_inherited_without_exact_source_review,needs_inventory_comparison,"Identity-level inspection finds no defensible superiority. Compare reference amount, composition, capacity and process boundary; neither retained nor candidate mapping is validated by this outcome.",0.187875,geographic_proxy
